label,q1,q2
1,Q677718,Q151486
1,Q312752,Q574064
0,Q047738,Q195503
1,Q354304,Q595381
0,Q394313,Q038087
0,Q425214,Q201591
1,Q645217,Q142849
0,Q229262,Q485573
1,Q692449,Q468334
1,Q697407,Q626057
1,Q663383,Q650450
1,Q296331,Q019615
0,Q173562,Q405806
0,Q705955,Q030466
0,Q016714,Q184870
1,Q139695,Q381391
1,Q380259,Q564895
0,Q007002,Q120126
1,Q100671,Q666012
1,Q654127,Q533750
0,Q183846,Q059489
1,Q191995,Q067755
0,Q368124,Q158124
1,Q295386,Q230877
0,Q106920,Q527010
0,Q717937,Q605907
0,Q314247,Q614729
1,Q606123,Q655765
0,Q181715,Q649796
0,Q155059,Q505708
1,Q009217,Q704677
1,Q254814,Q689329
0,Q654223,Q109032
0,Q226898,Q726474
1,Q492470,Q574968
0,Q629858,Q260669
1,Q371990,Q617232
1,Q179741,Q014237
0,Q242689,Q102670
1,Q594700,Q587791
0,Q341040,Q269411
1,Q023995,Q435435
1,Q573688,Q188989
1,Q340291,Q163904
0,Q171764,Q691476
1,Q512132,Q136703
0,Q210921,Q611093
1,Q396637,Q312425
1,Q693224,Q419929
1,Q030466,Q070644
1,Q095166,Q570713
0,Q529337,Q356386
0,Q395326,Q706193
1,Q700952,Q594806
0,Q343077,Q704944
1,Q012992,Q354850
0,Q067697,Q222439
1,Q102101,Q701471
0,Q156115,Q102745
1,Q186881,Q323413
0,Q719626,Q280497
0,Q002406,Q254657
0,Q080418,Q031676
1,Q085961,Q106291
1,Q260880,Q264916
1,Q388659,Q063748
0,Q196314,Q218672
1,Q040311,Q563682
1,Q389481,Q599752
0,Q276788,Q429571
0,Q264657,Q045406
0,Q429866,Q324746
1,Q679421,Q224980
0,Q178491,Q676286
0,Q142926,Q471833
1,Q540474,Q122685
1,Q231705,Q404189
0,Q189954,Q147216
0,Q027411,Q430543
1,Q280531,Q050039
1,Q453428,Q052298
0,Q597937,Q625394
1,Q412663,Q374091
0,Q440304,Q421299
0,Q488745,Q466996
1,Q166534,Q664761
0,Q611997,Q388296
1,Q497470,Q560336
0,Q045771,Q712120
1,Q079700,Q057705
1,Q457647,Q019197
1,Q454092,Q596153
0,Q644591,Q315181
0,Q063667,Q278412
1,Q021885,Q294822
0,Q723337,Q209123
0,Q334349,Q462094
0,Q562551,Q489943
1,Q544989,Q177706
0,Q013170,Q708851
1,Q045881,Q180658
1,Q566531,Q457422
1,Q395096,Q719431
0,Q020293,Q402548
1,Q440508,Q424244
1,Q115851,Q380682
0,Q273777,Q390533
0,Q391223,Q700104
1,Q238234,Q442195
1,Q135273,Q573174
1,Q672863,Q082859
1,Q052087,Q338310
1,Q492345,Q669874
1,Q600273,Q587309
0,Q251441,Q350492
0,Q603500,Q295910
0,Q441377,Q649405
0,Q670826,Q557635
0,Q014793,Q696938
1,Q641734,Q355378
1,Q077172,Q340687
1,Q184901,Q619504
0,Q149859,Q071438
0,Q264351,Q141955
1,Q323867,Q295785
0,Q712610,Q312254
1,Q299397,Q559109
0,Q007646,Q200951
1,Q230197,Q054959
1,Q412195,Q044284
1,Q167488,Q195670
1,Q021885,Q097947
1,Q666547,Q038778
1,Q042336,Q287018
1,Q443135,Q007711
1,Q353622,Q295992
1,Q578223,Q559315
0,Q617708,Q210007
0,Q520465,Q195309
1,Q339853,Q290098
1,Q170674,Q236416
1,Q352029,Q664195
0,Q030960,Q599091
1,Q530774,Q083077
1,Q233672,Q412800
0,Q171196,Q138322
1,Q062997,Q329247
1,Q507561,Q300525
1,Q612421,Q282057
1,Q404346,Q640539
1,Q319934,Q576372
0,Q664704,Q358823
1,Q035180,Q713295
0,Q085449,Q348774
1,Q467582,Q176561
0,Q579433,Q721603
1,Q497082,Q525714
0,Q029967,Q661982
1,Q027662,Q638599
0,Q442336,Q133787
1,Q483603,Q575862
0,Q308880,Q348005
0,Q178733,Q143853
0,Q481000,Q357976
0,Q284906,Q413395
1,Q321303,Q096768
1,Q216629,Q674481
0,Q422752,Q109087
0,Q688855,Q493274
0,Q277151,Q048968
1,Q159802,Q005234
0,Q285654,Q225272
0,Q264188,Q388208
0,Q073320,Q043070
1,Q548008,Q591413
1,Q254527,Q162352
1,Q319914,Q249940
0,Q221015,Q568354
0,Q625929,Q417783
1,Q650130,Q564482
0,Q236114,Q235382
0,Q150486,Q718574
1,Q065061,Q696165
0,Q326255,Q526690
0,Q722487,Q137674
1,Q369970,Q051815
1,Q227094,Q195303
0,Q486166,Q572560
1,Q634326,Q583036
0,Q314790,Q695396
1,Q597641,Q537679
0,Q685427,Q108726
0,Q285992,Q251943
0,Q427901,Q128458
1,Q102305,Q530856
1,Q597517,Q249081
1,Q205781,Q532729
1,Q268010,Q041432
0,Q547203,Q195426
1,Q601881,Q233689
1,Q358035,Q163714
1,Q434088,Q087851
0,Q412361,Q643666
0,Q253798,Q085401
0,Q414100,Q105281
1,Q366751,Q024002
1,Q055782,Q399603
1,Q597494,Q412663
0,Q534783,Q139305
1,Q339762,Q163147
1,Q679634,Q621234
1,Q690225,Q225023
1,Q143567,Q065849
1,Q292415,Q268197
1,Q109424,Q697778
0,Q174308,Q140516
1,Q466276,Q000207
0,Q535000,Q566989
1,Q379229,Q337634
1,Q118039,Q196182
1,Q434088,Q626485
0,Q521609,Q623364
0,Q388617,Q440993
1,Q089651,Q160974
0,Q541404,Q251234
1,Q543700,Q618674
0,Q059457,Q464450
1,Q146950,Q670623
0,Q675889,Q280922
0,Q016596,Q654994
1,Q553039,Q267023
1,Q551029,Q263180
0,Q203831,Q469179
1,Q471841,Q583282
0,Q189249,Q113928
1,Q543700,Q562508
0,Q713942,Q689933
1,Q306609,Q604827
1,Q523626,Q006581
0,Q119130,Q362180
0,Q118269,Q650205
0,Q673728,Q429420
1,Q355786,Q662802
1,Q556212,Q610812
0,Q536048,Q059035
0,Q606064,Q613598
0,Q068667,Q672599
0,Q382478,Q204608
0,Q070257,Q163038
1,Q204485,Q605879
1,Q069904,Q532929
0,Q321199,Q321044
1,Q095054,Q620448
0,Q192969,Q500126
0,Q412807,Q425272
1,Q060494,Q148426
0,Q195935,Q359922
1,Q525290,Q545358
1,Q715718,Q195819
0,Q497458,Q713824
0,Q534899,Q455917
0,Q193302,Q328391
1,Q312530,Q508831
0,Q033284,Q312134
0,Q691357,Q338123
1,Q623328,Q477725
0,Q056920,Q432438
1,Q413461,Q696788
0,Q673330,Q037663
1,Q450498,Q351263
0,Q191232,Q448426
0,Q478119,Q017907
0,Q242796,Q204862
0,Q159871,Q153830
1,Q231339,Q321489
1,Q720474,Q323207
1,Q425004,Q413537
0,Q452250,Q404310
0,Q383672,Q162786
1,Q466283,Q618893
1,Q208060,Q070973
0,Q054907,Q099974
0,Q477924,Q055666
1,Q659439,Q654818
0,Q583529,Q292169
1,Q023666,Q304775
0,Q385755,Q059068
1,Q146442,Q071588
0,Q374538,Q204078
1,Q230293,Q299953
1,Q619278,Q429901
1,Q383266,Q195505
0,Q025158,Q313158
1,Q707359,Q072789
1,Q693113,Q702708
0,Q329643,Q033680
1,Q459284,Q482240
1,Q496797,Q530946
1,Q067160,Q436595
0,Q703125,Q153691
0,Q280232,Q518048
1,Q635459,Q710903
0,Q475702,Q642973
0,Q128458,Q715834
0,Q026157,Q239644
1,Q082859,Q117746
1,Q650955,Q626847
1,Q597508,Q102536
1,Q572297,Q007970
1,Q707070,Q527020
1,Q223086,Q011899
1,Q411883,Q716421
1,Q097282,Q713701
0,Q038682,Q413456
1,Q493838,Q144709
1,Q494387,Q013710
1,Q443683,Q146774
1,Q231827,Q536057
0,Q206398,Q582848
0,Q167790,Q555859
1,Q159328,Q589814
1,Q065550,Q659931
1,Q402893,Q334124
0,Q713938,Q451945
1,Q699153,Q678714
1,Q709354,Q055188
0,Q500991,Q279322
1,Q619847,Q511051
1,Q434936,Q043187
0,Q308238,Q536782
0,Q291005,Q655139
0,Q581765,Q437172
1,Q204481,Q726912
1,Q720025,Q254292
0,Q721583,Q674426
0,Q139210,Q212727
0,Q635427,Q342588
1,Q083679,Q268685
0,Q629431,Q204268
1,Q482630,Q367437
0,Q443424,Q297667
0,Q674762,Q032668
0,Q425254,Q058415
1,Q171359,Q477022
1,Q520567,Q420233
0,Q721321,Q104976
0,Q589417,Q609246
1,Q156698,Q701995
1,Q402636,Q188734
0,Q626576,Q119365
0,Q061195,Q045881
0,Q646250,Q228645
1,Q728320,Q016953
0,Q074227,Q460650
1,Q367822,Q648357
0,Q138268,Q243013
0,Q091794,Q301442
1,Q178675,Q623170
0,Q185498,Q504503
0,Q454206,Q386560
0,Q332692,Q284679
0,Q620654,Q203831
1,Q714153,Q611954
1,Q004521,Q400745
1,Q349930,Q398598
0,Q233045,Q080129
1,Q382401,Q004204
0,Q711617,Q155303
1,Q423683,Q170153
1,Q476816,Q699278
1,Q108276,Q510715
1,Q691602,Q552474
0,Q452888,Q091414
1,Q296357,Q664487
1,Q196247,Q578782
0,Q594589,Q141944
0,Q357830,Q025789
0,Q123400,Q149842
0,Q339808,Q484828
1,Q399394,Q150184
0,Q073409,Q714108
0,Q236750,Q604726
1,Q048118,Q152775
0,Q612876,Q021952
1,Q617067,Q269330
1,Q450160,Q654175
0,Q103737,Q452673
1,Q400745,Q518031
1,Q410288,Q521124
1,Q206051,Q528985
1,Q457422,Q403781
1,Q270353,Q142834
1,Q589951,Q267630
1,Q012919,Q375775
0,Q473287,Q205891
0,Q692780,Q471516
0,Q668538,Q704359
0,Q380993,Q060410
0,Q291797,Q162316
1,Q081794,Q598677
1,Q280416,Q588958
1,Q453619,Q235651
0,Q196770,Q261139
1,Q284875,Q155698
1,Q111666,Q542149
1,Q724850,Q650951
0,Q553669,Q606351
1,Q488318,Q057575
1,Q060775,Q143237
1,Q400991,Q142604
1,Q254963,Q658742
0,Q564074,Q030819
0,Q044207,Q484721
1,Q566531,Q080752
1,Q610504,Q535732
1,Q648488,Q686040
1,Q725803,Q261279
1,Q115964,Q391861
0,Q023948,Q176109
1,Q393221,Q678439
1,Q574668,Q527110
1,Q588708,Q248187
0,Q216442,Q252959
1,Q012670,Q334352
1,Q241122,Q076613
1,Q579548,Q450044
1,Q150241,Q193627
1,Q260364,Q294392
1,Q443704,Q150124
1,Q047278,Q412112
0,Q095303,Q404846
0,Q229042,Q017349
0,Q176813,Q549741
1,Q514822,Q492012
0,Q307197,Q399275
1,Q590544,Q106856
1,Q709918,Q642949
1,Q523728,Q441926
1,Q027411,Q092925
1,Q215181,Q648488
0,Q057422,Q421623
0,Q354361,Q091943
1,Q076371,Q289591
1,Q534666,Q271910
1,Q090322,Q640911
0,Q009038,Q390157
1,Q710797,Q582506
1,Q191200,Q426562
1,Q495501,Q352754
1,Q660868,Q709212
0,Q514119,Q297690
0,Q187605,Q235469
1,Q486195,Q085589
1,Q350879,Q200809
0,Q598374,Q219252
0,Q674809,Q190462
0,Q376416,Q372403
0,Q080798,Q494857
1,Q539752,Q693816
1,Q445071,Q390548
1,Q566033,Q272138
0,Q237049,Q115703
1,Q292311,Q643823
1,Q518163,Q224732
1,Q263180,Q668884
0,Q537329,Q123256
1,Q362897,Q206548
0,Q376179,Q645787
1,Q372438,Q431073
0,Q686103,Q078867
1,Q338675,Q615659
1,Q694503,Q617079
0,Q335447,Q703162
0,Q142086,Q363016
0,Q402615,Q402683
0,Q031183,Q324289
1,Q463179,Q493264
0,Q417923,Q429826
1,Q270713,Q451638
1,Q414588,Q553237
1,Q232424,Q264638
0,Q355316,Q213490
1,Q057231,Q353394
1,Q671040,Q523514
1,Q507966,Q251079
0,Q500039,Q104274
0,Q109225,Q074305
0,Q293301,Q281074
1,Q537315,Q427236
0,Q139102,Q247289
1,Q113010,Q547113
1,Q619340,Q115838
0,Q101089,Q234049
0,Q532701,Q617392
1,Q366319,Q151047
1,Q551622,Q453368
0,Q621523,Q528895
1,Q465537,Q257361
0,Q244557,Q270939
1,Q236416,Q114513
0,Q009867,Q228418
1,Q297407,Q269142
1,Q388671,Q453019
1,Q463368,Q414697
0,Q724877,Q506758
0,Q549032,Q214356
1,Q282675,Q330344
0,Q291001,Q504836
0,Q069904,Q517735
1,Q663287,Q355670
1,Q269330,Q196467
1,Q709473,Q695067
1,Q558570,Q009340
0,Q683772,Q278433
1,Q410737,Q353345
1,Q537991,Q709091
0,Q588304,Q199465
1,Q016161,Q404434
0,Q629869,Q182568
1,Q006262,Q392572
0,Q444267,Q714323
1,Q119467,Q417333
0,Q258106,Q441589
1,Q696374,Q344515
1,Q575192,Q203855
1,Q136707,Q010797
1,Q643109,Q601866
1,Q285680,Q179755
1,Q571100,Q429901
0,Q651227,Q239559
0,Q051815,Q574434
0,Q019558,Q269287
0,Q487367,Q291092
1,Q620076,Q418296
0,Q310452,Q314867
1,Q432795,Q062671
0,Q070474,Q448822
1,Q588344,Q004861
1,Q449048,Q413211
1,Q208214,Q091024
0,Q505730,Q530905
1,Q540731,Q009164
0,Q469100,Q557635
1,Q647379,Q303136
1,Q328064,Q088001
1,Q714625,Q525968
1,Q727058,Q326885
0,Q058867,Q658991
0,Q559972,Q708870
0,Q434702,Q602056
0,Q290313,Q250263
1,Q668707,Q130179
0,Q251377,Q234313
1,Q123143,Q440335
1,Q423849,Q500658
1,Q503862,Q451912
0,Q390327,Q635626
0,Q611117,Q092916
1,Q525982,Q432496
1,Q346829,Q550245
1,Q271238,Q619504
0,Q419995,Q262409
1,Q329867,Q643845
1,Q280304,Q377411
0,Q076235,Q200772
1,Q078966,Q623268
0,Q603294,Q396960
1,Q088760,Q023630
0,Q349550,Q551565
1,Q473738,Q583967
0,Q584212,Q040078
0,Q313862,Q319134
0,Q061632,Q110842
1,Q059531,Q584174
0,Q219867,Q257221
0,Q340197,Q721779
1,Q108255,Q222312
1,Q442484,Q285855
0,Q671187,Q703558
1,Q017767,Q668437
0,Q369168,Q047194
1,Q126657,Q333470
0,Q680333,Q588620
1,Q053990,Q318205
0,Q139305,Q434078
0,Q059861,Q661210
0,Q411385,Q084004
0,Q612679,Q458749
0,Q204463,Q445705
0,Q049250,Q348862
0,Q705409,Q488780
0,Q597006,Q012173
0,Q691402,Q585058
1,Q050255,Q578155
0,Q369395,Q593598
0,Q137662,Q185110
0,Q357415,Q237582
0,Q331352,Q341736
1,Q020953,Q200649
0,Q563066,Q182911
1,Q135617,Q577087
0,Q493935,Q061263
1,Q337563,Q084673
1,Q320647,Q477736
0,Q659843,Q040466
1,Q367868,Q718561
1,Q699165,Q153911
0,Q077477,Q096828
0,Q357659,Q005052
0,Q617778,Q454395
1,Q313497,Q321187
1,Q102791,Q684562
1,Q718198,Q324917
0,Q000777,Q170874
0,Q335782,Q453381
1,Q717998,Q383228
1,Q144173,Q587955
0,Q110263,Q088530
0,Q319810,Q048260
1,Q176289,Q610504
1,Q704186,Q071703
1,Q286048,Q025813
0,Q268514,Q592898
0,Q530371,Q402456
0,Q678757,Q315940
1,Q411578,Q565972
1,Q188027,Q036937
1,Q596365,Q715180
0,Q201516,Q179508
1,Q160193,Q466656
1,Q326154,Q024980
1,Q438376,Q313598
1,Q260874,Q722327
0,Q132645,Q700993
1,Q519733,Q148380
1,Q087485,Q118083
1,Q572741,Q601686
0,Q445057,Q405675
0,Q088455,Q348907
1,Q464602,Q280289
0,Q576408,Q365687
0,Q177918,Q551655
0,Q450889,Q246859
0,Q366920,Q177801
0,Q439429,Q063748
0,Q352516,Q525369
1,Q615211,Q591486
0,Q093134,Q578832
1,Q556257,Q315446
0,Q532813,Q640091
1,Q200024,Q463844
1,Q277088,Q175268
0,Q001554,Q469422
0,Q380295,Q272465
0,Q321414,Q611559
0,Q696471,Q618481
0,Q690510,Q541003
0,Q169323,Q546858
1,Q217709,Q210095
1,Q359639,Q297794
0,Q064961,Q276241
1,Q669243,Q180669
0,Q404253,Q011517
1,Q135822,Q703531
0,Q150465,Q489183
1,Q193660,Q285656
0,Q006122,Q343902
1,Q399096,Q163070
1,Q555555,Q726582
1,Q483502,Q658138
1,Q370864,Q552813
1,Q645061,Q226785
0,Q684975,Q090887
0,Q218800,Q176764
1,Q658759,Q531328
1,Q431347,Q426781
0,Q616519,Q372080
0,Q598982,Q595059
1,Q011027,Q015310
0,Q079614,Q414939
0,Q688083,Q494346
0,Q409112,Q617970
0,Q059059,Q616789
0,Q655765,Q444179
1,Q608091,Q145935
0,Q535415,Q181425
0,Q691735,Q406892
0,Q371883,Q660049
0,Q534666,Q534070
1,Q248518,Q101612
0,Q419612,Q551799
0,Q397170,Q084134
1,Q007692,Q267191
1,Q410805,Q469730
1,Q522803,Q129374
1,Q165598,Q547657
0,Q671004,Q026698
1,Q683656,Q494546
1,Q252649,Q632107
1,Q076022,Q082313
0,Q109600,Q690347
0,Q589564,Q287064
1,Q176109,Q539438
1,Q437348,Q091414
0,Q214048,Q684703
1,Q694018,Q383228
1,Q602887,Q410207
0,Q612422,Q246560
1,Q431750,Q092028
1,Q121478,Q398912
1,Q436278,Q340269
1,Q270713,Q612421
1,Q345304,Q136202
0,Q370764,Q274089
0,Q111762,Q247796
1,Q660956,Q434766
0,Q611115,Q427262
0,Q636486,Q075260
0,Q495535,Q497343
0,Q415765,Q267154
0,Q299214,Q358680
0,Q521110,Q538130
0,Q323717,Q407728
1,Q548495,Q505607
1,Q219176,Q148426
0,Q325294,Q488628
1,Q401972,Q188240
0,Q512033,Q401997
1,Q260571,Q540487
0,Q340730,Q344676
1,Q037987,Q294149
1,Q017764,Q586029
0,Q167500,Q359761
1,Q313506,Q055934
1,Q239414,Q074302
1,Q570614,Q571166
0,Q564944,Q157920
0,Q236697,Q703266
0,Q162128,Q239758
1,Q069412,Q333110
0,Q652309,Q643372
0,Q101898,Q415158
1,Q221269,Q532417
1,Q137432,Q476384
0,Q389783,Q077748
0,Q069583,Q357052
1,Q623739,Q129852
1,Q332947,Q087792
0,Q228018,Q258079
0,Q204396,Q692169
1,Q484147,Q090717
1,Q604379,Q348689
0,Q325930,Q026596
1,Q178795,Q178363
1,Q241089,Q156873
1,Q559833,Q379806
1,Q610378,Q094671
0,Q124219,Q137223
1,Q418523,Q678784
1,Q277063,Q281177
0,Q151322,Q395099
1,Q091391,Q044018
1,Q134542,Q327632
0,Q262834,Q293246
1,Q609338,Q221139
1,Q341873,Q716742
1,Q546854,Q656676
1,Q522738,Q619334
0,Q646167,Q601234
1,Q374091,Q155588
1,Q688102,Q297155
1,Q211846,Q309258
0,Q036378,Q491700
0,Q414883,Q073713
1,Q075800,Q613452
1,Q030546,Q352211
0,Q267381,Q215671
1,Q614778,Q466412
0,Q474527,Q712231
0,Q393408,Q369815
0,Q699477,Q654430
0,Q524828,Q311062
0,Q604124,Q517659
0,Q377133,Q227290
1,Q268444,Q255970
1,Q308372,Q015867
1,Q224766,Q200353
1,Q657608,Q218845
0,Q714972,Q556018
0,Q154001,Q012374
0,Q048561,Q209532
0,Q336725,Q676118
0,Q689729,Q062935
1,Q577824,Q130064
0,Q340246,Q618784
0,Q356420,Q070474
1,Q359397,Q030465
1,Q332735,Q715222
0,Q673314,Q264452
0,Q493992,Q680448
1,Q143964,Q549971
0,Q365759,Q696428
1,Q246721,Q247685
0,Q680207,Q440497
0,Q353376,Q610034
0,Q660277,Q566444
0,Q649120,Q140180
0,Q418439,Q405087
0,Q149859,Q208436
1,Q221636,Q489932
0,Q447782,Q722012
1,Q449568,Q287045
0,Q253448,Q161784
1,Q571048,Q162721
1,Q553010,Q688327
0,Q603464,Q185067
1,Q365092,Q363464
1,Q656643,Q187223
1,Q541297,Q557314
1,Q440252,Q426741
1,Q315895,Q673115
1,Q376281,Q642369
1,Q136423,Q308891
1,Q620611,Q324322
0,Q138006,Q684592
1,Q416430,Q554559
0,Q483700,Q119915
1,Q028136,Q164019
1,Q571705,Q481062
0,Q344717,Q643372
0,Q245465,Q642830
1,Q595670,Q508972
0,Q530774,Q108069
0,Q263363,Q587516
0,Q309371,Q559228
0,Q626774,Q669167
0,Q527436,Q246029
1,Q163326,Q472789
1,Q722983,Q609224
0,Q353526,Q414427
1,Q443692,Q586103
1,Q174693,Q069412
0,Q307982,Q547966
1,Q360722,Q011916
1,Q505886,Q619535
1,Q009217,Q131875
1,Q119190,Q439819
1,Q712108,Q241603
1,Q620490,Q105787
1,Q066971,Q365247
1,Q176056,Q110975
1,Q662195,Q085968
1,Q659656,Q547028
0,Q409251,Q017478
1,Q066292,Q326255
0,Q155331,Q053902
0,Q397768,Q256483
1,Q321565,Q417573
1,Q589319,Q407247
1,Q418100,Q691627
1,Q103365,Q278444
0,Q403560,Q472459
0,Q199980,Q529978
0,Q262069,Q465152
0,Q112882,Q246189
0,Q139448,Q667737
0,Q507709,Q495876
0,Q142534,Q651304
1,Q005482,Q513740
0,Q202076,Q255847
1,Q042072,Q622996
1,Q511704,Q669384
0,Q406179,Q111441
0,Q512063,Q273071
1,Q320158,Q433213
0,Q308911,Q552492
0,Q283205,Q373330
0,Q370593,Q006294
1,Q011823,Q567358
1,Q300955,Q073079
1,Q639980,Q184646
0,Q536224,Q067168
1,Q504008,Q604968
0,Q007001,Q082902
0,Q640434,Q289366
1,Q486146,Q401545
1,Q435525,Q098726
1,Q273511,Q086968
1,Q038075,Q705513
1,Q584777,Q558278
0,Q572931,Q592238
1,Q503652,Q428565
0,Q327729,Q405801
1,Q053573,Q534944
1,Q445171,Q145030
0,Q232371,Q694130
0,Q636895,Q266612
1,Q060775,Q592622
0,Q634883,Q146553
1,Q105150,Q336993
1,Q017069,Q623376
0,Q062586,Q449165
1,Q442596,Q588697
1,Q671486,Q330636
0,Q514403,Q509202
0,Q581367,Q127396
1,Q057977,Q137708
1,Q605339,Q639044
0,Q556785,Q229537
1,Q083396,Q351366
1,Q431129,Q611620
1,Q499977,Q606417
1,Q091408,Q056146
0,Q377146,Q431617
1,Q415949,Q722983
1,Q557758,Q571986
1,Q208271,Q201844
0,Q456537,Q507553
1,Q092993,Q530327
1,Q322200,Q723726
0,Q341783,Q312464
1,Q206626,Q012558
0,Q228488,Q026191
0,Q293375,Q362053
1,Q305509,Q291927
0,Q352290,Q156251
1,Q476054,Q014157
0,Q505233,Q565231
0,Q279984,Q580516
0,Q607404,Q316466
0,Q534578,Q426550
0,Q182318,Q690042
1,Q344687,Q527743
0,Q323483,Q383996
0,Q551561,Q146972
0,Q723853,Q184325
1,Q497152,Q399399
1,Q578720,Q244746
0,Q696313,Q496799
0,Q101547,Q032779
1,Q707032,Q660800
0,Q718987,Q705379
0,Q481442,Q235763
1,Q108611,Q077259
0,Q140767,Q264947
0,Q600559,Q531396
1,Q346111,Q589495
1,Q516473,Q339080
1,Q053297,Q381999
1,Q564663,Q157880
0,Q206864,Q030324
0,Q707978,Q664273
0,Q453409,Q362172
0,Q191432,Q486075
1,Q503654,Q716833
1,Q321256,Q544178
0,Q285744,Q245119
1,Q364598,Q281357
1,Q208107,Q042066
0,Q558234,Q128349
1,Q642624,Q704181
1,Q661210,Q030047
0,Q289915,Q537337
1,Q304330,Q693023
1,Q613797,Q425844
1,Q570626,Q080280
0,Q502953,Q622153
1,Q351301,Q526743
0,Q119044,Q378855
1,Q309380,Q385099
0,Q055385,Q707263
1,Q523554,Q178147
0,Q167197,Q143777
0,Q466989,Q222163
1,Q378973,Q559137
1,Q648019,Q407473
0,Q557706,Q560049
1,Q366039,Q158842
0,Q556572,Q130942
1,Q636314,Q518979
1,Q704941,Q208132
1,Q225485,Q489855
1,Q246036,Q158105
1,Q586439,Q360122
0,Q189206,Q655475
1,Q066059,Q384138
0,Q403084,Q619138
1,Q323040,Q155624
0,Q561325,Q415410
0,Q333381,Q295309
1,Q154636,Q024357
0,Q487053,Q205782
0,Q599198,Q020654
0,Q689495,Q357938
1,Q607458,Q359687
1,Q255815,Q019773
0,Q031413,Q718270
1,Q305574,Q423708
1,Q389670,Q355378
0,Q381432,Q231169
0,Q271361,Q717596
1,Q583649,Q322353
0,Q532679,Q147858
1,Q027569,Q481340
1,Q092715,Q659879
0,Q340877,Q369395
1,Q348533,Q495170
0,Q350037,Q069462
0,Q002999,Q565861
0,Q436370,Q345866
1,Q307406,Q565270
0,Q423384,Q303068
1,Q334462,Q556657
1,Q499862,Q428268
1,Q155588,Q441126
1,Q674347,Q604345
1,Q299352,Q581672
0,Q221490,Q340929
0,Q044441,Q647527
1,Q143373,Q476224
1,Q137534,Q014356
0,Q226249,Q255287
1,Q393816,Q081120
1,Q416373,Q266137
0,Q277295,Q564718
0,Q566236,Q149408
1,Q466742,Q561138
0,Q622640,Q181932
0,Q557629,Q172544
0,Q080907,Q510151
1,Q246433,Q060884
0,Q504238,Q132230
0,Q046693,Q715680
0,Q043956,Q224606
0,Q674714,Q045367
0,Q208819,Q125866
1,Q482600,Q516891
0,Q136596,Q550332
0,Q236697,Q429441
0,Q649619,Q500636
1,Q369801,Q434124
0,Q395421,Q417570
1,Q285398,Q597597
0,Q039319,Q349642
0,Q481061,Q492288
0,Q404310,Q333381
1,Q270118,Q251616
0,Q027029,Q653878
1,Q335831,Q721791
0,Q051033,Q317619
0,Q270734,Q077159
0,Q615883,Q611559
1,Q202401,Q435204
1,Q512864,Q308880
1,Q428012,Q064157
1,Q422616,Q242401
0,Q002989,Q351658
1,Q625771,Q724360
1,Q719906,Q061735
0,Q292572,Q583515
0,Q368396,Q231909
1,Q602531,Q523971
0,Q199736,Q550430
0,Q585696,Q114033
0,Q329441,Q455916
1,Q421505,Q005396
0,Q017049,Q032448
0,Q102905,Q436579
1,Q571386,Q333823
1,Q210373,Q045164
1,Q022167,Q309499
0,Q583643,Q029844
1,Q541725,Q366859
1,Q604694,Q500786
1,Q268920,Q640209
1,Q204528,Q099949
1,Q046880,Q495286
1,Q437555,Q168818
1,Q614246,Q420497
1,Q061706,Q506006
0,Q089988,Q532177
0,Q404884,Q251043
0,Q552575,Q531865
1,Q590687,Q311320
0,Q664688,Q135259
0,Q623511,Q355808
1,Q714124,Q075606
0,Q455619,Q428774
1,Q642964,Q074641
1,Q040466,Q405861
0,Q128007,Q368359
1,Q575166,Q586516
1,Q020789,Q040454
1,Q248918,Q473545
0,Q264812,Q120773
1,Q285656,Q691808
0,Q410343,Q421623
1,Q346646,Q230753
1,Q153088,Q692491
1,Q401273,Q497668
1,Q715881,Q433884
0,Q549502,Q499275
0,Q537876,Q128489
0,Q582348,Q340076
0,Q328411,Q130785
1,Q229378,Q212890
0,Q308869,Q360438
1,Q073044,Q719154
0,Q038210,Q587899
1,Q420805,Q682336
0,Q362652,Q412361
0,Q466937,Q559064
0,Q192685,Q365936
0,Q243955,Q295504
1,Q320381,Q672161
0,Q259801,Q073644
1,Q169568,Q054411
0,Q381155,Q141964
1,Q247792,Q376644
0,Q445918,Q269862
1,Q223565,Q185688
1,Q594658,Q497196
0,Q498797,Q002821
0,Q114774,Q600234
1,Q366664,Q609641
1,Q266925,Q319322
0,Q623160,Q652872
0,Q277700,Q559954
0,Q712960,Q396030
0,Q479409,Q284047
0,Q712231,Q663931
0,Q681209,Q148297
1,Q624914,Q144767
1,Q690576,Q211483
1,Q131349,Q601749
1,Q130104,Q314693
0,Q143191,Q134369
0,Q259416,Q223763
1,Q184610,Q165469
0,Q353646,Q661111
0,Q216987,Q592514
0,Q033447,Q311198
0,Q233201,Q310318
0,Q006458,Q250770
0,Q082241,Q066798
0,Q509249,Q223093
1,Q569677,Q105461
1,Q117637,Q581567
1,Q251996,Q709354
1,Q521971,Q417628
1,Q725759,Q421588
1,Q040654,Q290100
1,Q117451,Q385326
0,Q251579,Q214159
0,Q585874,Q305025
1,Q441817,Q473230
0,Q365841,Q046171
1,Q168755,Q022001
0,Q515757,Q295883
0,Q054261,Q013196
1,Q470878,Q250906
0,Q342491,Q525290
1,Q443135,Q579918
1,Q444751,Q647099
0,Q380095,Q356448
1,Q070892,Q219166
